Time Averaged IV scan
Frame ,1,Time,0
Electrode Voltage ,1.45654
Channel,1
Average Energy,281.102
Ion Flux,0.1579
trace ,1
V,I_1,dI/dE_1,
112.66,-1.04271e-07,6.4885e-11,
113.684,-1.06007e-07,-1.04498e-10,
114.709,-1.04464e-07,2.4487e-10,
115.733,-1.02036e-07,2.00432e-10,
116.757,-1.07678e-07,1.13457e-10,
117.781,-1.00966e-07,-1.15613e-10,
118.805,-1.03635e-07,-5.2789e-10,
119.829,-1.06512e-07,-1.43755e-10,
120.853,-1.05452e-07,-2.18654e-10,
121.877,-1.05203e-07,1.63178e-10,
122.901,-1.03391e-07,2.73976e-10,
123.925,-1.05207e-07,-1.0222e-10,
124.949,-1.04997e-07,1.10926e-10,
125.973,-1.03597e-07,5.48498e-11,
126.997,-1.06708e-07,2.08517e-10,
128.022,-1.02132e-07,1.45844e-10,
129.046,-1.0408e-07,-8.531e-11,
130.07,-1.05026e-07,-1.09137e-10,
131.094,-1.04404e-07,-3.37087e-10,
132.118,-1.04056e-07,-2.78556e-10,
133.142,-1.05802e-07,-1.81491e-10,
134.166,-1.05523e-07,-8.21562e-11,
135.19,-1.05608e-07,-5.14615e-11,
136.214,-1.04585e-07,1.12437e-10,
137.238,-1.05078e-07,7.68124e-11,
138.262,-1.0635e-07,3.32344e-10,
139.286,-1.04123e-07,2.86369e-10,
140.31,-1.04299e-07,2.40774e-10,
141.334,-1.02765e-07,1.78178e-11,
142.359,-1.0543e-07,-5.78814e-10,
143.383,-1.04398e-07,-3.80199e-10,
144.407,-1.04726e-07,-2.02083e-10,
145.431,-1.09177e-07,3.31773e-10,
146.455,-1.03263e-07,7.61217e-10,
147.479,-1.02636e-07,5.00325e-10,
148.503,-1.04577e-07,4.99179e-10,
149.527,-1.01733e-07,-3.61502e-10,
150.551,-1.04707e-07,-6.11725e-10,
151.575,-1.02501e-07,-6.26111e-10,
152.599,-1.0771e-07,-4.44323e-10,
153.623,-1.06252e-07,1.32665e-10,
154.647,-1.04749e-07,3.83102e-10,
155.672,-1.034e-07,5.25256e-10,
156.696,-1.05139e-07,1.01218e-10,
157.72,-1.03216e-07,1.63789e-11,
158.744,-1.03902e-07,1.07019e-11,
159.768,-1.06039e-07,3.71737e-10,
160.792,-1.03146e-07,3.79263e-10,
161.816,-1.02438e-07,3.55066e-10,
162.84,-1.02104e-07,-1.06133e-10,
163.864,-1.03954e-07,-2.74224e-10,
164.888,-1.02665e-07,-6.61064e-10,
165.912,-1.06309e-07,-4.71122e-10,
166.936,-1.02085e-07,-3.04213e-10,
167.96,-1.08227e-07,-4.45643e-11,
168.984,-1.04201e-07,4.83558e-10,
170.009,-1.04238e-07,1.30556e-10,
171.033,-1.03167e-07,2.39963e-10,
172.057,-1.03273e-07,-3.58097e-10,
173.081,-1.06468e-07,-4.37361e-10,
174.105,-1.03976e-07,-2.22681e-10,
175.129,-1.05563e-07,8.69287e-12,
176.153,-1.06514e-07,3.62833e-10,
177.177,-1.03568e-07,4.68256e-10,
178.201,-1.03528e-07,2.67507e-10,
179.225,-1.04452e-07,2.76471e-10,
180.249,-1.02319e-07,4.87613e-11,
181.273,-1.05587e-07,8.79507e-11,
182.297,-1.02307e-07,4.09072e-10,
183.322,-1.03054e-07,1.64514e-10,
184.346,-1.03856e-07,5.68999e-10,
185.37,-1.0042e-07,-8.64615e-12,
186.394,-1.03915e-07,1.14436e-10,
187.418,-9.96213e-08,-2.66088e-10,
188.442,-1.05788e-07,1.30783e-11,
189.466,-1.00515e-07,2.39315e-10,
190.49,-1.05158e-07,2.48267e-10,
191.514,-9.8122e-08,4.53099e-10,
192.538,-1.03103e-07,-3.14523e-10,
193.562,-1.01649e-07,-1.9036e-10,
194.586,-1.01142e-07,-5.65632e-10,
195.61,-1.0487e-07,-1.93535e-10,
196.634,-1.0271e-07,-1.39125e-10,
197.659,-1.02244e-07,-1.88054e-10,
198.683,-1.03317e-07,-3.21902e-10,
199.707,-1.03809e-07,-4.61674e-10,
200.731,-1.03907e-07,-3.41394e-10,
201.755,-1.06064e-07,1.21912e-10,
202.779,-1.03974e-07,1.68555e-10,
203.803,-1.03528e-07,2.27899e-10,
204.827,-1.02034e-07,1.37704e-10,
205.851,-1.06148e-07,6.44138e-12,
206.875,-1.02963e-07,1.5535e-10,
207.899,-1.02763e-07,2.00702e-11,
208.923,-1.0373e-07,2.06352e-10,
209.947,-1.03307e-07,6.88054e-11,
210.972,-1.03861e-07,2.32303e-10,
211.996,-1.0217e-07,3.03225e-10,
213.02,-1.0258e-07,2.24883e-10,
214.044,-1.02196e-07,1.68346e-10,
215.068,-1.02396e-07,-1.78486e-10,
216.092,-1.01982e-07,-3.60813e-10,
217.116,-1.02163e-07,-6.02188e-10,
218.14,-1.04993e-07,-4.81339e-10,
219.164,-1.04449e-07,-1.85201e-10,
220.188,-1.04532e-07,2.88329e-10,
221.212,-1.03476e-07,4.06707e-10,
222.236,-1.03407e-07,6.15402e-10,
223.26,-1.0118e-07,3.30645e-10,
224.284,-1.0439e-07,7.33459e-11,
225.309,-9.93246e-08,-7.64097e-11,
226.333,-1.03637e-07,-6.20107e-10,
227.357,-1.04199e-07,-1.31952e-10,
228.381,-1.02079e-07,-2.95753e-10,
229.405,-1.06236e-07,8.6689e-11,
230.429,-1.00658e-07,3.0948e-10,
231.453,-1.03902e-07,2.39472e-10,
232.477,-1.04291e-07,5.8457e-10,
233.501,-1.00519e-07,3.34077e-10,
234.525,-1.0122e-07,4.49585e-11,
235.549,-1.01872e-07,-1.32677e-10,
236.573,-1.01652e-07,-1.73332e-10,
237.597,-1.04634e-07,-1.31211e-10,
238.621,-1.01374e-07,3.26358e-11,
239.646,-9.97333e-08,-2.50455e-10,
240.67,-1.0525e-07,-2.05089e-10,
241.694,-1.02775e-07,-3.40131e-11,
242.718,-1.02714e-07,1.50723e-10,
243.742,-1.02774e-07,4.6994e-10,
244.766,-1.01288e-07,2.2536e-10,
245.79,-1.01844e-07,-1.62686e-10,
246.814,-1.01831e-07,-8.90637e-11,
247.838,-1.01817e-07,-3.8602e-10,
248.862,-1.05126e-07,2.08517e-10,
249.886,-1.00057e-07,6.23917e-10,
250.91,-1.04524e-07,7.87856e-10,
251.934,-9.83491e-08,7.1152e-10,
252.959,-9.8234e-08,5.02261e-11,
253.983,-1.00735e-07,-1.14547e-10,
255.007,-1.01994e-07,-1.46508e-10,
256.031,-9.95837e-08,1.77743e-10,
257.055,-1.00937e-07,5.05572e-10,
258.079,-9.8598e-08,6.5459e-10,
259.103,-9.92439e-08,3.62149e-10,
260.127,-9.82581e-08,5.05241e-10,
261.151,-9.69685e-08,2.58887e-10,
262.175,-9.94417e-08,2.41926e-10,
263.199,-9.61598e-08,3.40838e-10,
264.223,-9.73171e-08,5.04834e-10,
265.247,-9.80207e-08,8.05841e-10,
266.271,-9.5142e-08,7.19027e-10,
267.296,-9.32034e-08,7.38924e-10,
268.32,-9.46702e-08,5.98899e-10,
269.344,-9.47879e-08,5.76194e-10,
270.368,-9.19412e-08,6.66393e-10,
271.392,-9.22773e-08,5.95785e-10,
272.416,-9.17164e-08,9.91752e-10,
273.44,-9.04786e-08,9.41405e-10,
274.464,-9.18827e-08,1.62998e-09,
275.488,-8.44575e-08,1.87172e-09,
276.512,-8.80258e-08,2.14275e-09,
277.536,-8.19584e-08,2.27325e-09,
278.56,-8.10922e-08,1.98306e-09,
279.584,-7.74363e-08,1.92675e-09,
280.609,-7.79018e-08,1.58918e-09,
281.633,-7.47339e-08,1.47745e-09,
282.657,-7.4763e-08,1.68892e-09,
283.681,-7.14606e-08,1.93676e-09,
284.705,-7.20505e-08,2.2603e-09,
285.729,-6.58059e-08,2.1861e-09,
286.753,-6.57418e-08,2.34779e-09,
287.777,-6.16332e-08,2.38684e-09,
288.801,-6.40344e-08,2.02325e-09,
289.825,-5.47977e-08,1.93661e-09,
290.849,-5.54345e-08,1.65706e-09,
291.873,-5.80852e-08,2.19481e-09,
292.897,-5.40909e-08,2.5637e-09,
293.921,-4.79258e-08,2.93975e-09,
294.946,-4.52782e-08,2.2507e-09,
295.97,-4.36083e-08,1.51172e-09,
296.994,-4.25977e-08,1.12576e-09,
298.018,-4.62372e-08,1.57522e-09,
299.042,-3.98827e-08,1.7072e-09,
300.066,-3.68582e-08,1.47845e-09,
301.09,-3.53857e-08,1.23534e-09,
302.114,-3.92197e-08,7.85022e-10,
303.138,-3.59437e-08,1.10127e-09,
304.162,-3.26338e-08,1.04882e-09,
305.186,-3.39022e-08,9.66816e-10,
306.21,-3.13943e-08,5.85415e-10,
307.234,-3.23638e-08,3.81071e-10,
308.259,-3.21579e-08,3.19689e-10,
309.283,-3.07638e-08,4.39949e-10,
310.307,-3.03256e-08,6.00132e-10,
311.331,-3.26422e-08,4.70707e-10,
312.355,-2.75417e-08,4.40103e-10,
313.379,-2.77266e-08,-2.43586e-11,
314.403,-3.21945e-08,1.05928e-10,
315.427,-2.84021e-08,5.51166e-11,
316.451,-3.02122e-08,1.93385e-10,
317.475,-2.79945e-08,1.50747e-10,
318.499,-2.85789e-08,-3.031e-10,
319.523,-2.93735e-08,-3.19236e-10,
320.547,-3.1004e-08,-4.97076e-10,
321.571,-2.99561e-08,-1.45024e-10,
322.596,-2.97485e-08,-2.39554e-11,
323.62,-3.23507e-08,6.21648e-11,
324.644,-2.86393e-08,2.42489e-11,
325.668,-2.96379e-08,-2.41222e-10,
326.692,-3.16674e-08,-4.80163e-11,
327.716,-3.0452e-08,1.13732e-10,
328.74,-3.15835e-08,3.97721e-10,
329.764,-2.91826e-08,4.65241e-10,
330.788,-2.7781e-08,9.85894e-12,
331.812,-2.99062e-08,-3.78351e-10,
332.836,-3.02984e-08,-3.76987e-10,
333.86,-3.08922e-08,-4.05905e-10,
334.884,-3.20059e-08,1.33173e-10,
335.909,-2.86044e-08,-1.67986e-12,
336.933,-3.23634e-08,-2.49877e-10,
337.957,-2.84925e-08,-5.26244e-10,
338.981,-3.23613e-08,-9.60541e-10,
340.005,-3.37195e-08,-2.64314e-10,
341.029,-3.33599e-08,1.57726e-10,
342.053,-3.41849e-08,7.93453e-10,
343.077,-2.89205e-08,8.89012e-10,
344.101,-2.95296e-08,2.58778e-10,
345.125,-3.124e-08,-3.01349e-10,
346.149,-2.95698e-08,-7.04241e-10,
347.173,-3.24754e-08,-8.34941e-10,
348.197,-3.42929e-08,-8.29293e-10,
349.221,-3.1576e-08,-6.71727e-10,
350.246,-3.47309e-08,-5.37767e-10,
351.27,-3.71694e-08,-1.5458e-10,
352.294,-3.26926e-08,1.14002e-10,
353.318,-3.50908e-08,3.62007e-10,
354.342,-3.4716e-08,4.53384e-10,
355.366,-3.22685e-08,2.32164e-10,
356.39,-3.31598e-08,-1.34221e-10,
357.414,-3.3953e-08,-2.00888e-10,
358.438,-3.25336e-08,-3.19808e-10,
359.462,-3.72382e-08,6.73815e-11,
360.486,-3.28412e-08,3.60671e-10,
361.51,-3.3232e-08,1.28213e-10,
362.534,-3.27451e-08,2.44165e-10,
363.559,-3.33154e-08,-2.3261e-10,
364.583,-3.49769e-08,-3.29139e-10,
365.607,-3.20186e-08,-3.3575e-10,
366.631,-3.46814e-08,-5.8903e-10,
367.655,-3.66373e-08,-1.19964e-10,
368.679,-3.38447e-08,-3.35541e-11,
369.703,-3.70674e-08,5.16514e-10,
370.727,-3.2239e-08,5.73356e-10,
371.751,-3.44432e-08,4.19108e-10,
372.775,-3.21338e-08,2.27564e-10,
373.799,-3.39265e-08,-4.54976e-10,
374.823,-3.19405e-08,-6.76761e-10,
375.847,-3.50861e-08,-1.06143e-09,
376.871,-3.73805e-08,-7.57409e-10,
377.896,-3.63534e-08,-3.56577e-10,
378.92,-3.73105e-08,2.13877e-10,
379.944,-3.65969e-08,5.36277e-10,
380.968,-3.48817e-08,1.88922e-10,
381.992,-3.47132e-08,-2.08269e-10,
383.016,-3.48593e-08,-4.81568e-10,
384.04,-3.83667e-08,-6.27213e-10,
385.064,-3.81225e-08,-1.48627e-10,
386.088,-3.56205e-08,-1.01664e-10,
387.112,-3.84189e-08,2.33153e-10,
388.136,-3.57262e-08,-7.62113e-11,
389.16,-3.84527e-08,-3.31481e-10,
390.184,-3.50656e-08,3.65137e-11,
391.209,-3.95802e-08,1.78097e-10,
392.233,-3.91934e-08,7.94634e-10,
393.257,-3.33756e-08,7.39875e-10,
394.281,-3.4487e-08,3.93146e-10,
395.305,-3.54708e-08,-2.35237e-10,
396.329,-3.47891e-08,0,
397.353,-3.70579e-08,0,
398.377,-3.80997e-08,0,

trace ,4
V,I_1,dI/dE_1,
98.3275,-9.52115e-08,0,
99.3516,-1.00575e-07,0,
100.376,-1.01837e-07,0,
101.4,-1.01077e-07,-6.52179e-10,
102.424,-1.02339e-07,-1.76622e-10,
103.448,-1.00726e-07,-4.3872e-10,
104.472,-1.02573e-07,-5.40948e-10,
105.496,-1.02361e-07,-4.15738e-10,
106.52,-1.05711e-07,-1.3235e-10,
107.544,-1.02718e-07,2.00416e-10,
108.568,-1.02318e-07,8.79194e-11,
109.592,-1.02249e-07,-1.06874e-10,
110.616,-1.03614e-07,-6.1055e-10,
111.64,-1.03846e-07,-8.59879e-10,
112.665,-1.046e-07,-1.04316e-09,
113.689,-1.06342e-07,-7.60806e-10,
114.713,-1.07805e-07,-4.5373e-10,
115.737,-1.08381e-07,1.11557e-10,
116.761,-1.05224e-07,6.64894e-10,
117.785,-1.0676e-07,6.28724e-10,
118.809,-1.05393e-07,7.15948e-10,
119.833,-1.02204e-07,1.86872e-10,
120.857,-1.06086e-07,2.46196e-10,
121.881,-1.03276e-07,1.01848e-10,
122.905,-1.05719e-07,2.67176e-10,
123.929,-1.02337e-07,4.57378e-10,
124.953,-1.04376e-07,3.34685e-10,
125.978,-1.0157e-07,3.23754e-10,
127.002,-1.03514e-07,1.60115e-11,
128.026,-1.02135e-07,-1.22853e-11,
129.05,-1.02804e-07,-4.09365e-10,
130.074,-1.03147e-07,-3.90788e-10,
131.098,-1.0366e-07,-3.70733e-10,
132.122,-1.05442e-07,5.74305e-11,
133.146,-1.04153e-07,6.20273e-10,
134.17,-1.03047e-07,6.01989e-10,
135.194,-1.01706e-07,3.70444e-10,
136.218,-9.98751e-08,-3.34884e-10,
137.242,-1.04277e-07,-5.41205e-10,
138.266,-1.03938e-07,-3.87946e-10,
139.29,-1.04806e-07,-1.20838e-10,
140.315,-1.02534e-07,1.90441e-10,
141.339,-1.03285e-07,1.56584e-10,
142.363,-1.03756e-07,3.27773e-10,
143.387,-1.0364e-07,2.42406e-10,
144.411,-1.01958e-07,1.46352e-10,
145.435,-1.00999e-07,5.82365e-11,
146.459,-1.03639e-07,-1.96074e-10,
147.483,-1.04244e-07,-2.72082e-10,
148.507,-1.00755e-07,-4.72634e-10,
149.531,-1.04007e-07,-5.8501e-10,
150.555,-1.05177e-07,-5.47665e-10,
151.579,-1.05506e-07,-5.10076e-10,
152.603,-1.05144e-07,-2.22884e-11,
153.627,-1.05087e-07,1.64623e-10,
154.652,-1.05977e-07,1.18348e-10,
155.676,-1.03901e-07,1.60649e-10,
156.7,-1.03927e-07,-2.73022e-10,
157.724,-1.06455e-07,-8.86654e-11,
158.748,-1.03852e-07,1.68333e-10,
159.772,-1.08013e-07,6.00602e-10,
160.796,-1.0303e-07,1.03243e-09,
161.82,-1.01172e-07,5.04995e-10,
162.844,-1.02651e-07,3.17925e-10,
163.868,-1.01809e-07,-2.4736e-11,
164.892,-1.04228e-07,-1.40225e-10,
165.916,-1.0227e-07,-7.45531e-11,
166.94,-1.00658e-07,-3.18511e-10,
167.965,-1.04426e-07,-2.2308e-10,
168.989,-1.0452e-07,-1.72377e-10,
170.013,-1.03275e-07,-3.90678e-10,
171.037,-1.02103e-07,-4.6082e-10,
172.061,-1.04095e-07,-7.11022e-10,
173.085,-1.08207e-07,-3.76799e-10,
174.109,-1.05582e-07,1.32952e-10,
175.133,-1.04847e-07,3.95221e-10,
176.157,-1.03675e-07,6.71698e-10,
177.181,-1.0425e-07,3.00795e-10,
178.205,-1.05102e-07,6.22486e-10,
179.229,-1.01029e-07,4.75287e-10,
180.253,-1.04276e-07,5.38202e-10,
181.277,-9.98169e-08,3.91356e-10,
182.302,-1.03094e-07,1.05175e-10,
183.326,-1.00857e-07,5.34095e-11,
184.35,-1.01647e-07,-5.3164e-10,
185.374,-1.01325e-07,-6.27427e-10,
186.398,-1.03558e-07,-7.68934e-10,
187.422,-1.05418e-07,-2.20164e-10,
188.446,-1.04333e-07,-8.75546e-11,
189.47,-1.03528e-07,-7.76103e-11,
190.494,-1.01375e-07,-4.63609e-10,
191.518,-1.06474e-07,-5.79391e-10,
192.542,-1.06413e-07,-3.74178e-10,
193.566,-1.06089e-07,1.53677e-10,
194.59,-1.03854e-07,4.71709e-10,
195.615,-1.06032e-07,4.64603e-10,
196.639,-1.02487e-07,3.98031e-10,
197.663,-1.04659e-07,3.94695e-10,
198.687,-1.035e-07,5.12897e-10,
199.711,-1.02925e-07,1.37081e-10,
200.735,-1.01099e-07,-9.10479e-12,
201.759,-1.02853e-07,-1.23078e-10,
202.783,-1.0501e-07,3.82833e-11,
203.807,-1.03333e-07,5.57934e-11,
204.831,-1.00693e-07,-6.09903e-13,
205.855,-1.0238e-07,-2.74297e-10,
206.879,-1.05203e-07,-3.46452e-10,
207.903,-1.0362e-07,-1.60311e-10,
208.927,-1.03584e-07,3.31239e-11,
209.952,-1.0346e-07,-7.90247e-11,
210.976,-1.03203e-07,-1.75266e-10,
212,-1.04134e-07,-2.44392e-10,
213.024,-1.06041e-07,7.77521e-11,
214.048,-1.02642e-07,2.11089e-10,
215.072,-1.04566e-07,2.17202e-10,
216.096,-1.02632e-07,1.94731e-10,
217.12,-1.03585e-07,1.1667e-11,
218.144,-1.0393e-07,1.23388e-10,
219.168,-1.03341e-07,-4.24458e-11,
220.192,-1.02426e-07,-4.75799e-11,
221.216,-1.035e-07,1.31952e-10,
222.24,-1.04743e-07,8.03058e-11,
223.264,-1.03197e-07,5.94157e-10,
224.289,-1.00135e-07,4.60802e-10,
225.313,-1.04948e-07,5.17411e-10,
226.337,-9.82851e-08,3.2726e-10,
227.361,-1.02545e-07,4.98502e-11,
228.385,-1.00887e-07,-2.44434e-10,
229.409,-1.00827e-07,-7.26156e-10,
230.433,-1.01042e-07,-7.28666e-10,
231.457,-1.06914e-07,-5.46938e-10,
232.481,-1.02685e-07,-1.1678e-10,
233.505,-1.03614e-07,-4.01268e-11,
234.529,-1.03177e-07,3.50011e-10,
235.553,-1.03426e-07,1.69712e-10,
236.577,-1.04531e-07,2.44343e-10,
237.602,-1.00955e-07,2.46891e-10,
238.626,-1.01905e-07,2.58187e-10,
239.65,-1.04354e-07,4.72615e-10,
240.674,-1.0184e-07,5.85527e-10,
241.698,-9.95442e-08,5.1437e-10,
242.722,-1.00199e-07,2.16099e-10,
243.746,-1.00276e-07,-2.06303e-10,
244.77,-1.01304e-07,-6.44135e-10,
245.794,-1.01503e-07,-3.85753e-10,
246.818,-1.01311e-07,-3.9486e-10,
247.842,-1.0512e-07,1.3623e-11,
248.866,-1.00088e-07,4.0837e-10,
249.89,-1.02728e-07,3.5267e-10,
250.914,-1.01135e-07,6.50747e-10,
251.939,-9.90531e-08,4.08592e-10,
252.963,-1.01997e-07,2.69776e-10,
253.987,-9.8889e-08,2.82771e-10,
255.011,-9.8044e-08,-1.52547e-10,
256.035,-1.02668e-07,1.8918e-10,
257.059,-9.79982e-08,1.76975e-10,
258.083,-1.01147e-07,4.3024e-10,
259.107,-9.74597e-08,4.54532e-10,
260.131,-9.88196e-08,1.8163e-10,
261.155,-9.7144e-08,2.05013e-10,
262.179,-1.00264e-07,2.11547e-10,
263.203,-9.69647e-08,5.1015e-10,
264.227,-9.7678e-08,6.03083e-10,
265.252,-9.61809e-08,9.81872e-10,
266.276,-9.60998e-08,8.34602e-10,
267.3,-9.46811e-08,9.37834e-10,
268.324,-9.206e-08,7.98842e-10,
269.348,-9.38262e-08,6.09268e-10,
270.372,-9.25475e-08,7.58855e-10,
271.396,-9.07711e-08,1.00426e-09,
272.42,-9.2035e-08,1.37757e-09,
273.444,-8.84357e-08,1.51713e-09,
274.468,-8.56219e-08,1.52692e-09,
275.492,-8.61585e-08,1.38342e-09,
276.516,-8.49293e-08,1.07355e-09,
277.54,-8.13897e-08,7.68218e-10,
278.564,-8.27728e-08,1.23468e-09,
279.589,-8.28609e-08,1.8853e-09,
280.613,-8.16355e-08,2.67614e-09,
281.637,-7.28083e-08,3.01655e-09,
282.661,-7.14798e-08,2.42081e-09,
283.685,-6.98486e-08,1.79822e-09,
284.709,-6.88708e-08,1.34603e-09,
285.733,-6.88363e-08,1.58472e-09,
286.757,-6.61184e-08,2.3068e-09,
287.781,-6.26409e-08,2.67832e-09,
288.805,-6.19655e-08,2.66396e-09,
289.829,-5.46012e-08,2.27309e-09,
290.853,-5.43452e-08,1.61627e-09,
291.877,-5.5912e-08,1.64051e-09,
292.901,-5.25338e-08,1.64049e-09,
293.926,-5.08996e-08,2.1387e-09,
294.95,-4.73185e-08,2.34585e-09,
295.974,-4.64806e-08,2.05182e-09,
296.998,-4.27098e-08,1.93651e-09,
298.022,-4.13272e-08,1.3888e-09,
299.046,-4.15003e-08,1.30343e-09,
300.07,-3.80735e-08,9.52819e-10,
301.094,-3.98683e-08,8.48216e-10,
302.118,-3.65581e-08,9.75435e-10,
303.142,-3.74019e-08,1.14393e-09,
304.166,-3.65174e-08,1.46503e-09,
305.19,-3.35358e-08,1.43979e-09,
306.214,-3.0389e-08,1.13135e-09,
307.239,-3.18999e-08,7.80547e-10,
308.263,-3.04951e-08,4.90143e-10,
309.287,-3.11571e-08,3.67043e-10,
310.311,-2.9198e-08,3.59998e-10,
311.335,-2.94463e-08,1.72608e-10,
312.359,-2.96292e-08,1.55403e-10,
313.383,-3.00526e-08,1.73031e-10,
314.407,-2.90472e-08,1.999e-10,
315.431,-2.87918e-08,1.59202e-10,
316.455,-2.83081e-08,-9.24717e-11,
317.479,-2.95717e-08,-3.19117e-10,
318.503,-2.88929e-08,-2.95621e-10,
319.527,-3.05635e-08,-1.48082e-11,
320.551,-3.06123e-08,2.24606e-10,
321.576,-2.91286e-08,1.13286e-10,
322.6,-2.72137e-08,-1.79432e-10,
323.624,-2.99256e-08,-7.03611e-10,
324.648,-3.15372e-08,-7.95285e-10,
325.672,-3.10466e-08,-5.78738e-10,
326.696,-3.30174e-08,-1.035e-10,
327.72,-3.19771e-08,2.80996e-10,
328.744,-3.07941e-08,3.90286e-10,
329.768,-3.10101e-08,5.07252e-10,
330.792,-3.03438e-08,4.52106e-10,
331.816,-2.98909e-08,2.72858e-10,
332.84,-2.93203e-08,1.52551e-11,
333.864,-2.90142e-08,-2.48769e-10,
334.889,-3.04604e-08,-5.88486e-10,
335.913,-3.15827e-08,-4.68709e-10,
336.937,-3.0569e-08,-5.44702e-10,
337.961,-3.33056e-08,-2.24549e-10,
338.985,-3.06803e-08,9.95928e-12,
340.009,-3.37653e-08,-1.20834e-10,
341.033,-3.0926e-08,1.21666e-10,
342.057,-3.06436e-08,-3.30485e-11,
343.081,-3.44702e-08,2.66894e-10,
344.105,-3.11423e-08,2.24682e-10,
345.129,-3.01653e-08,7.48513e-11,
346.153,-3.07475e-08,9.34935e-11,
347.177,-3.23659e-08,-1.7825e-10,
348.201,-3.22228e-08,8.27085e-11,
349.226,-3.00401e-08,-2.96331e-10,
350.25,-3.19827e-08,-2.79798e-10,
351.274,-3.02395e-08,-4.70735e-10,
352.298,-3.67556e-08,-3.01492e-10,
353.322,-3.10721e-08,-4.2385e-11,
354.346,-3.22027e-08,-3.17133e-10,
355.37,-3.26925e-08,-3.47529e-10,
356.394,-3.46034e-08,-7.5689e-10,
357.418,-3.46685e-08,-3.98446e-10,
358.442,-3.50292e-08,-3.52303e-11,
359.466,-3.55709e-08,4.41766e-10,
360.49,-3.3795e-08,5.36969e-10,
361.514,-3.30315e-08,2.45259e-10,
362.539,-3.20459e-08,-3.36078e-10,
363.563,-3.35925e-08,-7.50459e-10,
364.587,-3.57427e-08,-6.87109e-10,
365.611,-3.71921e-08,-3.748e-10,
366.635,-3.51598e-08,4.87195e-12,
367.659,-3.47618e-08,1.96631e-10,
368.683,-3.60654e-08,4.06765e-12,
369.707,-3.56402e-08,4.42138e-11,
370.731,-3.39726e-08,-1.81378e-11,
371.755,-3.74509e-08,3.2119e-10,
372.779,-3.40202e-08,3.94287e-10,
373.803,-3.52193e-08,4.7585e-10,
374.827,-3.24917e-08,1.56094e-10,
375.851,-3.45074e-08,-3.83744e-10,
376.876,-3.25969e-08,-5.89626e-10,
377.9,-3.76678e-08,-4.02062e-10,
378.924,-3.61822e-08,1.10158e-10,
379.948,-3.56142e-08,2.26379e-10,
380.972,-3.27406e-08,4.26998e-10,
381.996,-3.50637e-08,-3.46759e-12,
383.02,-3.58607e-08,6.98448e-12,
384.044,-3.32924e-08,-7.38914e-11,
385.068,-3.54264e-08,-2.46362e-10,
386.092,-3.46138e-08,-2.64092e-10,
387.116,-3.45328e-08,-6.77351e-10,
388.14,-3.80977e-08,-5.60175e-10,
389.164,-3.51944e-08,-5.69725e-10,
390.188,-3.83644e-08,-5.42554e-10,
391.213,-3.78982e-08,7.49538e-11,
392.237,-3.79831e-08,2.69442e-10,
393.261,-3.86111e-08,8.99247e-10,
394.285,-3.41413e-08,5.04124e-10,
395.309,-3.53935e-08,-6.29991e-11,
396.333,-3.36601e-08,0,
397.357,-3.92436e-08,0,
398.381,-3.86059e-08,0,

trace ,5
V,I_1,dI/dE_1,
98.3116,-9.10767e-08,0,
99.3357,-1.008e-07,0,
100.36,-1.03784e-07,0,
101.384,-1.02867e-07,-1.18597e-09,
102.408,-1.02566e-07,-5.26316e-10,
103.432,-1.0242e-07,-5.37069e-10,
104.456,-1.0525e-07,-5.33578e-10,
105.48,-1.0625e-07,-1.62546e-10,
106.504,-1.04318e-07,-7.27118e-12,
107.529,-1.03843e-07,4.10658e-11,
108.553,-1.04073e-07,-2.3422e-10,
109.577,-1.06093e-07,-8.38908e-11,
110.601,-1.05147e-07,4.15155e-11,
111.625,-1.06049e-07,6.62877e-11,
112.649,-1.02069e-07,6.43456e-11,
113.673,-1.05381e-07,-1.28517e-10,
114.697,-1.07048e-07,1.88044e-10,
115.721,-1.04069e-07,3.58104e-11,
116.746,-1.03727e-07,1.79275e-10,
117.77,-1.03392e-07,-1.91124e-10,
118.794,-1.06939e-07,-3.66688e-10,
119.818,-1.03964e-07,-2.92296e-10,
120.842,-1.0629e-07,-1.79469e-10,
121.866,-1.05441e-07,8.54257e-11,
122.89,-1.0592e-07,-4.91071e-11,
123.914,-1.0514e-07,4.4034e-11,
124.938,-1.05083e-07,-1.06537e-10,
125.963,-1.06074e-07,-1.46894e-10,
126.987,-1.05951e-07,-5.55518e-11,
128.011,-1.05784e-07,1.6777e-10,
129.035,-1.06213e-07,3.97382e-10,
130.059,-1.04984e-07,5.78158e-10,
131.083,-1.03851e-07,7.8394e-10,
132.107,-1.04092e-07,5.32479e-10,
133.131,-1.02901e-07,2.1947e-10,
134.155,-1.00354e-07,-3.71837e-10,
135.18,-1.05249e-07,-3.92627e-10,
136.204,-1.04626e-07,-5.38284e-10,
137.228,-1.05538e-07,-6.20483e-10,
138.252,-1.02008e-07,-5.22479e-10,
139.276,-1.07573e-07,-6.80467e-10,
140.3,-1.08273e-07,-1.18563e-10,
141.324,-1.05987e-07,2.85365e-10,
142.348,-1.06274e-07,8.37491e-10,
143.372,-1.04315e-07,7.598e-10,
144.397,-1.03759e-07,3.10605e-10,
145.421,-1.03468e-07,5.53562e-11,
146.445,-1.0397e-07,-2.08688e-10,
147.469,-1.05321e-07,-3.05553e-10,
